id;Cod-orig;Munic-origem;Cod-Dest;Munic-destino;Pax
1655214145;3106200;BELO HORIZONTE;3543402;RIBEIRÃO PRETO;49873
1503411066;3106200;BELO HORIZONTE;2913606;ILHÉUS;50671
1558456710;3106200;BELO HORIZONTE;3127701;GOVERNADOR VALADARES;51224
1356481098;3106200;BELO HORIZONTE;2408102;NATAL;57530
1445675928;3106200;BELO HORIZONTE;2704302;MACEIÓ;58262
1945816794;3106200;BELO HORIZONTE;5208707;GOIÂNIA;70412
1322945196;3106200;BELO HORIZONTE;2304400;FORTALEZA;84451
1806059072;3106200;BELO HORIZONTE;4314902;PORTO ALEGRE;86544
1559351485;3106200;BELO HORIZONTE;3131307;IPATINGA;93406
1562320433;3106200;BELO HORIZONTE;3143302;MONTES CLAROS;112434
1568938318;3106200;BELO HORIZONTE;3170206;UBERLÂNDIA;158507
1768567669;3106200;BELO HORIZONTE;4106902;CURITIBA;188069
1506519383;3106200;BELO HORIZONTE;2925303;PORTO SEGURO;223004
1418755822;3106200;BELO HORIZONTE;2611606;RECIFE;300678
1577488175;3106200;BELO HORIZONTE;3205309;VITÓRIA;390875
1647779043;3106200;BELO HORIZONTE;3509502;CAMPINAS;469110
1529455792;3205309;VITÓRIA;2925303;PORTO SEGURO;21170
1711396766;3304557;RIO DE JANEIRO;3549805;SÃO JOSÉ DO RIO PRETO;21702
1990032637;3304557;RIO DE JANEIRO;5002704;CAMPO GRANDE;22262
1324685341;3304557;RIO DE JANEIRO;2211001;TERESINA;35021
1551693056;3304557;RIO DE JANEIRO;2925303;PORTO SEGURO;40289
1617993805;3304557;RIO DE JANEIRO;3170206;UBERLÂNDIA;47151
1851617135;3304557;RIO DE JANEIRO;4211306;NAVEGANTES;53070
1709907124;3304557;RIO DE JANEIRO;3543402;RIBEIRÃO PRETO;87737
1487224130;3304557;RIO DE JANEIRO;2704302;MACEIÓ;124988
2021841349;3304557;RIO DE JANEIRO;5208707;GOIÂNIA;155191
1515803773;3304557;RIO DE JANEIRO;2800308;ARACAJU;164179
934312214;3304557;RIO DE JANEIRO;1302603;MANAUS;173210
1288237705;3304557;RIO DE JANEIRO;2111300;SÃO LUÍS;179125
1032357639;3304557;RIO DE JANEIRO;1501402;BELÉM;248352
1425689704;3304557;RIO DE JANEIRO;2507507;JOÃO PESSOA;249534
1831428478;3304557;RIO DE JANEIRO;4108304;FOZ DO IGUAÇU;278004
1850475866;3304557;RIO DE JANEIRO;4205407;FLORIANÓPOLIS;308714
1392995857;3304557;RIO DE JANEIRO;2408102;NATAL;386037
1357653686;3304557;RIO DE JANEIRO;2304400;FORTALEZA;507676
1831149811;3304557;RIO DE JANEIRO;4106902;CURITIBA;692148
1701973728;3304557;RIO DE JANEIRO;3509502;CAMPINAS;774535
1627088221;3304557;RIO DE JANEIRO;3205309;VITÓRIA;787633
1458749680;3304557;RIO DE JANEIRO;2611606;RECIFE;795867
1871371656;3304557;RIO DE JANEIRO;4314902;PORTO ALEGRE;1018711
1601154895;3304557;RIO DE JANEIRO;3106200;BELO HORIZONTE;1147735
1552285129;3304557;RIO DE JANEIRO;2927408;SALVADOR;1224394
2035466690;3304557;RIO DE JANEIRO;5300108;BRASÍLIA;1760321
1595441777;3509502;CAMPINAS;2925303;PORTO SEGURO;40765
2079484568;3509502;CAMPINAS;5103403;CUIABÁ;54311
949997523;3509502;CAMPINAS;1302603;MANAUS;57300
1894146503;3509502;CAMPINAS;4115200;MARINGÁ;84291
1428152134;3509502;CAMPINAS;2408102;NATAL;84834
1914253900;3509502;CAMPINAS;4211306;NAVEGANTES;109332
2062567528;3509502;CAMPINAS;5002704;CAMPO GRANDE;112010
1527366051;3509502;CAMPINAS;2704302;MACEIÓ;113267
2096757216;3509502;CAMPINAS;5208707;GOIÂNIA;125546
1675257627;3509502;CAMPINAS;3205309;VITÓRIA;146872
1913034136;3509502;CAMPINAS;4205407;FLORIANÓPOLIS;153547
1605984909;3550308;SÃO PAULO;2932507;UNA;22426
1663834910;3550308;SÃO PAULO;3131307;IPATINGA;25476
1504560526;3550308;SÃO PAULO;2611101;PETROLINA;26002
1159120291;3550308;SÃO PAULO;1721000;PALMAS;26436
839921663;3550308;SÃO PAULO;1100205;PORTO VELHO;28360
1769812223;3550308;SÃO PAULO;3529005;MARÍLIA;39375
1665356894;3550308;SÃO PAULO;3136702;JUIZ DE FORA;39471
1947557113;3550308;SÃO PAULO;4314100;PASSO FUNDO;42567
1763198012;3550308;SÃO PAULO;3502804;ARAÇATUBA;65562
1924842703;3550308;SÃO PAULO;4204202;CHAPECÓ;73609
1362491499;3550308;SÃO PAULO;2211001;TERESINA;79818
1764008204;3550308;SÃO PAULO;3506003;BAURU;95213
2110564789;3550308;SÃO PAULO;5204508;CALDAS NOVAS;110116
1945722463;3550308;SÃO PAULO;4305108;CAXIAS DO SUL;128023
1772925706;3550308;SÃO PAULO;3541406;PRESIDENTE PRUDENTE;164814
1600299553;3550308;SÃO PAULO;2913606;ILHÉUS;167449
1905969895;3550308;SÃO PAULO;4115200;MARINGÁ;178311
1323964018;3550308;SÃO PAULO;2111300;SÃO LUÍS;185605
1565510478;3550308;SÃO PAULO;2800308;ARACAJU;186851
1469576433;3550308;SÃO PAULO;2507507;JOÃO PESSOA;276041
1925869170;3550308;SÃO PAULO;4209102;JOINVILLE;279528
1775028241;3550308;SÃO PAULO;3549805;SÃO JOSÉ DO RIO PRETO;289146
1905648065;3550308;SÃO PAULO;4113700;LONDRINA;312632
1055175283;3550308;SÃO PAULO;1501402;BELÉM;326367
1773425819;3550308;SÃO PAULO;3543402;RIBEIRÃO PRETO;365904
1603821885;3550308;SÃO PAULO;2925303;PORTO SEGURO;430609
1904489293;3550308;SÃO PAULO;4108304;FOZ DO IGUAÇU;431142
1674754002;3550308;SÃO PAULO;3170206;UBERLÂNDIA;441287
1535044555;3550308;SÃO PAULO;2704302;MACEIÓ;471095
1926330449;3550308;SÃO PAULO;4211306;NAVEGANTES;535835
952962428;3550308;SÃO PAULO;1302603;MANAUS;544154
2093743654;3550308;SÃO PAULO;5103403;CUIABÁ;564739
2076594775;3550308;SÃO PAULO;5002704;CAMPO GRANDE;571106
1434863293;3550308;SÃO PAULO;2408102;NATAL;686289
1684499607;3550308;SÃO PAULO;3205309;VITÓRIA;811261
2111254990;3550308;SÃO PAULO;5208707;GOIÂNIA;930819
1397393303;3550308;SÃO PAULO;2304400;FORTALEZA;1141440
1925095251;3550308;SÃO PAULO;4205407;FLORIANÓPOLIS;1365686
1504728185;3550308;SÃO PAULO;2611606;RECIFE;1574592
1904187951;3550308;SÃO PAULO;4106902;CURITIBA;2236264
1656719515;3550308;SÃO PAULO;3106200;BELO HORIZONTE;2239153
1604454415;3550308;SÃO PAULO;2927408;SALVADOR;2270250
1947720542;3550308;SÃO PAULO;4314902;PORTO ALEGRE;2619204
2126116538;3550308;SÃO PAULO;5300108;BRASÍLIA;3006422
1711513670;3550308;SÃO PAULO;3304557;RIO DE JANEIRO;5680873
2101834954;4106902;CURITIBA;4305108;CAXIAS DO SUL;26549
2077785416;4106902;CURITIBA;4205407;FLORIANÓPOLIS;31932
2052927366;4106902;CURITIBA;4104808;CASCAVEL;34148
1902199541;4106902;CURITIBA;3543402;RIBEIRÃO PRETO;42469
2255379108;4106902;CURITIBA;5002704;CAMPO GRANDE;60499
2275622358;4106902;CURITIBA;5103403;CUIABÁ;77226
2055523406;4106902;CURITIBA;4115200;MARINGÁ;165909
2055149094;4106902;CURITIBA;4113700;LONDRINA;309780
2053801440;4106902;CURITIBA;4108304;FOZ DO IGUAÇU;316955
1892386588;4106902;CURITIBA;3509502;CAMPINAS;403799
2102402206;4205407;FLORIANÓPOLIS;4204202;CHAPECÓ;134116
2105949759;4314902;PORTO ALEGRE;4113700;LONDRINA;21795
1743375465;4314902;PORTO ALEGRE;2925303;PORTO SEGURO;23949
1502161431;4314902;PORTO ALEGRE;2304400;FORTALEZA;25936
2104534680;4314902;PORTO ALEGRE;4108304;FOZ DO IGUAÇU;32235
2131237319;4314902;PORTO ALEGRE;4211306;NAVEGANTES;70202
2129725468;4314902;PORTO ALEGRE;4205407;FLORIANÓPOLIS;342476
1935375167;4314902;PORTO ALEGRE;3509502;CAMPINAS;352801
2104166714;4314902;PORTO ALEGRE;4106902;CURITIBA;641159
2501477743;5002704;CAMPO GRANDE;5003207;CORUMBÁ;25074
2277707965;5103403;CUIABÁ;4113700;LONDRINA;21682
905151506;5103403;CUIABÁ;1100304;VILHENA;28023
2550913006;5103403;CUIABÁ;5100250;ALTA FLORESTA;29328
2090644455;5103403;CUIABÁ;3541406;PRESIDENTE PRUDENTE;35410
2552827502;5103403;CUIABÁ;5107909;SINOP;52763
2093568707;5103403;CUIABÁ;3549805;SÃO JOSÉ DO RIO PRETO;54759
905028337;5103403;CUIABÁ;1100122;JI-PARANÁ;66449
905084508;5103403;CUIABÁ;1100205;PORTO VELHO;132989
2526275904;5103403;CUIABÁ;5002704;CAMPO GRANDE;225955
1970741811;5208707;GOIÂNIA;3170206;UBERLÂNDIA;23752
1293587845;5208707;GOIÂNIA;1721000;PALMAS;26064
2108810893;5208707;GOIÂNIA;3543402;RIBEIRÃO PRETO;26183
2551813783;5208707;GOIÂNIA;5002704;CAMPO GRANDE;44037
2577758667;5208707;GOIÂNIA;5103403;CUIABÁ;106823
1884941899;5300108;BRASÍLIA;2925303;PORTO SEGURO;23915
2125936139;5300108;BRASÍLIA;3549805;SÃO JOSÉ DO RIO PRETO;25507
1983684923;5300108;BRASÍLIA;3170206;UBERLÂNDIA;25887
2314360265;5300108;BRASÍLIA;4108304;FOZ DO IGUAÇU;26851
2123637931;5300108;BRASÍLIA;3543402;RIBEIRÃO PRETO;50890
1607505994;5300108;BRASÍLIA;2307304;JUAZEIRO DO NORTE;54159
1107529976;5300108;BRASÍLIA;1400100;BOA VISTA;54884
1229170078;5300108;BRASÍLIA;1600303;MACAPÁ;61974
1832243533;5300108;BRASÍLIA;2800308;ARACAJU;87016
2344860986;5300108;BRASÍLIA;4205407;FLORIANÓPOLIS;96751
1702191759;5300108;BRASÍLIA;2507507;JOÃO PESSOA;104538
2573556762;5300108;BRASÍLIA;5002704;CAMPO GRANDE;131356
1171677631;5300108;BRASÍLIA;1504208;MARABÁ;153081
978731810;5300108;BRASÍLIA;1200401;RIO BRANCO;170308
1997372247;5300108;BRASÍLIA;3205309;VITÓRIA;176509
1506780579;5300108;BRASÍLIA;2105302;IMPERATRIZ;185041
1790649487;5300108;BRASÍLIA;2704302;MACEIÓ;214283
1655793066;5300108;BRASÍLIA;2408102;NATAL;290424
1299151909;5300108;BRASÍLIA;1721000;PALMAS;302400
911081274;5300108;BRASÍLIA;1100205;PORTO VELHO;314998
2111414651;5300108;BRASÍLIA;3509502;CAMPINAS;354735
1560161633;5300108;BRASÍLIA;2211001;TERESINA;356799
1509850492;5300108;BRASÍLIA;2111300;SÃO LUÍS;370737
2313915276;5300108;BRASÍLIA;4106902;CURITIBA;410209
1169974425;5300108;BRASÍLIA;1501402;BELÉM;510262
2378515114;5300108;BRASÍLIA;4314902;PORTO ALEGRE;517085
1045621500;5300108;BRASÍLIA;1302603;MANAUS;528863
2599947947;5300108;BRASÍLIA;5103403;CUIABÁ;538176
2627005008;5300108;BRASÍLIA;5208707;GOIÂNIA;547018
1749531625;5300108;BRASÍLIA;2611606;RECIFE;648196
1606095867;5300108;BRASÍLIA;2304400;FORTALEZA;677947
1885815665;5300108;BRASÍLIA;2927408;SALVADOR;726530
1958433532;5300108;BRASÍLIA;3106200;BELO HORIZONTE;941428
